Reference ID,Category,Product Title,Description,MRP,Base Price,,
1284,Footwear,Casual slip on Shoes,2 Printed comfort slip on shoes SIZE - 3," 1998",1978,,
1285,Footwear,Casual slip on Shoes,2 Printed comfort slip on shoes SIZE -6," 1998",1978,,
1286,Footwear,Casual slip on Shoes,2 Printed comfort slip on shoes SIZE - 7," 1998",1978,,
1287,Apparel,Women Lace Dress,Leyazo Pack of 2 Lace Dresses Size- XXL," 1899",1880,,
1288,Apparel,Wool Kurta & Palazzo Set,Wool Kraft Pick Any 1 Woolen Kurta With Palazzo Set Maroon Size-L," 1899",1880,,
1289,Apparel,Woolen kurta Set,Jaasvi Pack of 3 Woolen Kurtas -M," 1899",1880,,
1290,Apparel,Woolen kurta Set,Jaasvi Pack of 3 Woolen Kurtas -L," 1899",1880,,
1291,Apparel,Woolen kurta Set,Jaasvi Pack of 3 Woolen Kurtas -XL," 1899",1880,,
1292,Apparel,Woolen Kurta with Bottom,Wool Kraft Pick Any 1 Woolen Kurta With Bottom Set  Blue," 1899",1880,,
1293,Apparel,Woolen Kurta with Bottom,Wool Kraft Pick Any 1 Woolen Kurta With Bottom Set  Carrot Red," 1899",1880,,
1294,Apparel,Trendy Kurta with Bottom,Wool Kraft Pick Any 1 Trendy Woolen Kurta With Palazzo Set Grey," 1899",1880,,
1295,Jewellery,Earrings Set,Statement Earrings by  Faryal," 1800",1782,,
1296,Apparel,Embroidered Silk Saree,Agnisie Pick Any 1 Embroidered Silk Saree  Red," 1800",1782,,
1297,Apparel,Pink Saree,Agnisie - Pick Any 1 Glorious Collection  Pink," 1800",1782,,
1298,Apparel,Sweater Set,Jaasvi Pack of 3 Sweaters-L," 1800",1782,,
1299,Apparel,Sweater Set,Jaasvi Pack of 3 Sweaters-XL," 1800",1782,,
1300,Apparel,Foil Print Kurtas,Set of 2 Foil Print Kurtas by Janasya-M," 1799",1781,,
1301,Apparel,Foil Print Kurtas,Set of 2 Foil Print Kurtas by Janasya-XL," 1799",1781,,
1302,Apparel,Versatile Dress Set,Curllie Pack of 3 Versatile Dresses Size-M," 1799",1781,,
1303,Apparel,Versatile Dress Set,Curllie Pack of 3 Versatile Dresses Size-L," 1799",1781,,
1304,Apparel,Kurti and lower set,Pick any 1 Modern Kurta Green & Red Bottom set Size-L," 1799",1781,,
1305,Apparel,Kurti and lower set,Pick any 1 Modern Kurta Yellow & Red Bottom set Size-M," 1799",1781,,
1306,Apparel,Kurti and lower set,Pick any 1 Modern Kurta Yellow & Red Bottom set Size-L," 1799",1781,,
1307,Apparel,Kurti and lower set,Pick any 1 Modern Kurta Yellow & Red Bottom set Size-XL," 1799",1781,,
1308,Apparel,Kurti and Palazzo Set,Pick any Floral Embroidered Kurta Blue & Off White Palazzo set Size-L," 1799",1781,,
1309,Apparel,Kurti and lower set,Pick any 1 Pastel Kurta & Bottom set Pink Size-M," 1699",1682,,
1310,Apparel,Kurti and lower set,Pick any 1 Pastel Kurta & Bottom set Pink Size-L," 1699",1682,,
1311,Apparel,Kurti and lower set,Pick any 1 Pastel Kurta & Bottom set Pink Size-XL," 1699",1682,,
1312,Apparel,Kurti and lower set,Pick any 1 Pastel Kurta & Bottom set Blue Size-M," 1699",1682,,
1313,Apparel,Kurti and lower set,Pick any 1 Pastel Kurta & Bottom set Blue Size-L," 1699",1682,,
1314,Apparel,Kurti and lower set,Pick any 1 Pastel Kurta & Bottom set Blue Size-XL," 1699",1682,,
1315,Apparel,Jacket and Sweatshirt Set,Gary Cooper Pack of 2 Men's Camo Jacket & Sweatshirt Size-L," 1699",1682,,
1316,Apparel,Jacket and Sweatshirt Set,Gary Cooper Pack of 2 Men's Camo Jacket & Sweatshirt Size-XL," 1699",1682,,
1085,Accessories,Hair Trimer- Waldon,HAIR TRIMER (BRAND :WALDON)    ," 1699",1682,,
1137,Accessories,HAIR TRIMER WALDON,Waldon Beard Trimmer with a powerful battery and superior features," 1699",1682,,
1138,Apparel,Lehenga and Kurta Set,Rangeeli Ethnic Kids Shop - Lehenga & Multi Layer Kurta Size 8-9 yrs," 1698",1681,,
1139,Apparel,Cotton Blend Bengal Saree,Chhabra555 Pick Any 1 Cotton Blend Bengal Saree Red," 1599",1583,,
1140,Apparel,Kurta and Stoll Set,Jaasvi Pack of 2 Woolen Kurtas & 2 Stolls-S," 1599",1583,,
1141,Apparel,Kurta and Stoll Set,Jaasvi Pack of 2 Woolen Kurtas & 2 Stolls-M," 1599",1583,,
1142,Apparel,Kurta and Stoll Set,Jaasvi Pack of 2 Woolen Kurtas & 2 Stolls-L," 1599",1583,,
1143,Apparel,Kurta and Stoll Set,Jaasvi Pack of 2 Woolen Kurtas & 2 Stolls-XL," 1599",1583,,
1144,Apparel,3 Dress Set,Curllie All Set to Dazzle - Pack of 3 Dresses-M," 1599",1583,,
1145,Apparel,3 Dress Set,Curllie All Set to Dazzle - Pack of 3 Dresses-L," 1599",1583,,
1146,Apparel,3 Dress Set,Curllie All Set to Dazzle - Pack of 3 Dresses-XL," 1599",1583,,
1147,Apparel,Printed T-Shirt set,GARY COOPER - Pack of 5 Message Print T-shirts Size- S," 1500",1485,,
1148,Apparel,Printed T-Shirt set,GARY COOPER - Pack of 5 Message Print T-shirts Size- XL," 1500",1485,,
1149,Apparel,Men's Solid Polo T-Shirts,Gary Cooper Pack of 4 Men's Solid Polo T-Shirts Size-S," 1500",1485,,
1150,Apparel,Men's Solid Polo T-Shirts,Gary Cooper Pack of 4 Men's Solid Polo T-Shirts Size-L," 1500",1485,,
1151,Apparel,ypographic T-Shirts,Gary Cooper Pack of 5 Typographic T-Shirts Size-S," 1500",1485,,
1152,Apparel,Women Winter Dress,Gary Cooper Pack of 2 Women's Winter Dresses-XL," 1500",1485,,
297,Electronics & Appliances,Silicone Pastry Set,Silicone Spatula and Pastry Brush Set for Cooking    ," 1500",1485,,
298,Kitchen,Slush and Gola Maker,Crystal Gola & Slush   maker," 1499",1484,,
299,Apparel,Kurti and Palazzo Set,Curllie Swarnashree Collection Pick Any 1 Kurta & Palazzo Set Pink Size-S," 1499",1484,,
300,Apparel,Kurti and Palazzo Set,Curllie Swarnashree Collection Pick Any 1 Kurta & Palazzo Set Pink Size-L," 1499",1484,,
301,Apparel,Kurti and Palazzo Set,Curllie Swarnashree Collection Kurta & Palazzo Set Navy Blue Size-S," 1499",1484,,
302,Apparel,Kurti and Palazzo Set,Curllie Swarnashree Collection Kurta & Palazzo Set Navy Blue Size-L," 1499",1484,,
303,Apparel,Kurti and Jacket Set,Pick Any 1 Brocade Pink Jacket & Blue Kurta Size-L," 1499",1484,,
304,Apparel,Kurti and Jacket Set,Pick Any 1 Brocade Pink Jacket & Blue Kurta Size-XL," 1499",1484,,
305,Apparel,Kurti and Jacket Set,Pick Any 1 Brocade Pink Jacket & Blue Kurta Size-XXL," 1499",1484,,
306,Apparel,woolen Kurti and Palazzo,Jaasvi Pack of 2 Woolen Kurti with Palazzo Size-M," 1499",1484,,
307,Apparel,woolen Kurti and Palazzo,Jaasvi Pack of 2 Woolen Kurti with Palazzo Size-L," 1499",1484,,
308,Apparel,woolen Kurti and Palazzo,Jaasvi Pack of 2 Woolen Kurti with Palazzo Size-XL," 1499",1484,,
309,Home Furnishing,Bedsheet Set,Aurome premium micro fibre double bedsheet with 2 pillow covers-motif print," 1499",1484,,
310,Home Furnishing,Bedsheet Set,Aurome premium micro fibre double bedsheet with 2 pillow covers-motif print," 1499",1484,,
311,Home Furnishing,Bedsheet Set,Aurome premium micro fibre double bedsheet + 2 pillow covers-multicolor ," 1499",1484,,
312,Home Furnishing,Bedsheet Set,Aurome premium micro fibre double bedsheet + 2 pillow covers floral print," 1499",1484,,
313,Home Furnishing,Bedsheet Set,Aurome premium micro fibre double bedsheet + 2 covers-blue floral print," 1499",1484,,
314,Home Furnishing,Bedsheet Set,Aurome premium micro fibre double bedsheet + 2 pillow covers-floral print," 1499",1484,,
315,Home Furnishing,Bedsheet Set,Aurome premium micro fibre double bedsheet + 2 pillow covers check print," 1499",1484,,
316,Home Furnishing,Bedsheet Set,Aurome premium micro fibre double bedsheet + 2 pillow covers-Geometry print," 1499",1484,,
317,Home Furnishing,Anti Skid Mat,"Aurome Anti-Skid Cotton Bath/Door Mat Set of 2(Size-51x80 cm, 43x62 cm)"," 1499",1484,,
318,Home Furnishing,Anti Skid Mat,"Aurome Anti-Skid Cotton Bath/Door Mat Set of 2(Size-51x80 cm, 43x62 cm)"," 1499",1484,,
319,Home Furnishing,Anti Skid Mat,"Aurome Anti-Skid Cotton Bath/Door Mat Set of 2(Size-51x80 cm, 43x62 cm)"," 1499",1484,,
320,Home Furnishing,Anti Skid Mat,"Aurome Anti-Skid Cotton Bath/Door Mat Set of 2(Size-51x80 cm, 43x62 cm)"," 1499",1484,,
321,Home Furnishing,Anti Skid Mat,"Aurome Anti-Skid Cotton Bath/Door Mat Set of 2(Size-51x80 cm, 43x62 cm)"," 1499",1484,,
322,Home Furnishing,Anti Skid Mat,"Aurome Anti-Skid Cotton Bath/Door Mat Set of 2(Size-51x80 cm, 43x62 cm)"," 1499",1484,,
323,Home Furnishing,Anti Skid Mat,"Aurome Anti-Skid Cotton Bath/Door Mat Set of 2(Size-51x80 cm, 43x62 cm)"," 1499",1484,,
324,Home Furnishing,Microfibre Bedsheet,Aurome premium micro fibre double bedsheet with 2 pillow covers-Check print," 1499",1484,,
325,Home Furnishing,Microfibre Bedsheet,Aurome premium micro fibre double bedsheet with 2 pillow covers-Shape print," 1499",1484,,
326,Home Furnishing,Microfibre Bedsheet,Aurome premium micro fibre double bedsheet with 2 pillow covers-Heart print," 1499",1484,,
299,Electronics & Appliances,Measuring Cup & Spoon Set,Shopper52 8 Piece Measuring Cup & Spoon Set - Multi Purpose Kitchen Tool," 1499",1484,,
300,Electronics & Appliances,Toothpaste Dispenser,Automatic Toothpaste Dispenser With Wall Mounted Toothbrush Holder    ," 1499",1484,,
301,Electronics & Appliances,Measuring Cup & Spoon Set,8 Piece Measuring Cup & Spoon Set for Baking with Spatula & Brush," 1499",1484,,
310,Electronics & Appliances,28 Pieces Screwdriver Set,Multipurpose 28 Pieces Screwdriver Bit Set with Solid Plastic Slotted Case," 1499",1484,,
312,Electronics & Appliances,Magnetic Knife Holder,Wall Mount Magnetic Knife Holder," 1499",1484,,
314,Electronics & Appliances,BBQ Skewers,BBQ Stainless Steel Skewers with Wooden Handle Pack of 12," 1499",1484,,
317,Electronics & Appliances,Anti Vibration Pads,"Anti Vibration Pads for Fridge, Washing Machine, Cooler with Suction Cup"," 1499",1484,,
318,Electronics & Appliances,Multipurpose Toolkit,"Multipurpose Magnetic Toolkit for Home, Car, Bike -25 Pieces"," 1499",1484,,
329,Electronics & Appliances,Coffee Tea Mug,Camera Lens Shape Cup Coffee Tea Mug Stainless Steel - EF24-105MM    ," 1499",1484,,
338,Electronics & Appliances,School Lunch Bag and Box,Insulated Lunch Bag and Box for Home and Office Use Canvas Black ," 1499",1484,,
339,Electronics & Appliances,School Lunch Bag and Box,Lunch Bag and Box for Home and Office Use Green," 1499",1484,,
340,Electronics & Appliances,School Lunch Bag and Box,Insulated Lunch Bag and Box for Home and Office Use Pink," 1499",1484,,
341,Electronics & Appliances,School Lunch Bag and Box,Insulated Lunch Bag and Box for Home and Office Use Red," 1499",1484,,
342,Electronics & Appliances,School Lunch Bag and Box,Insulated Lunch Bag and Box for Home and Office Use Yellow," 1499",1484,,
343,Electronics & Appliances,Steel Multipurpose Wrench,Snap N Grip Red Steel Multipurpose Wrench Set Of 2 - SNPGRP    ," 1499",1484,,
344,Electronics & Appliances,Facial Massager,5 in 1 Smoothing Beauty Care Facial Massager Accupressure Massager," 1499",1484,,
346,Home & Kitchen,4 Tier Plastic Shoe Rack,Portable Folding 4 Tier Plastic Shoe Rack Organiser for Home and Office    ," 1499",1484,,
347,Home & Kitchen,Screwdriver bit set,25pcs Multipurpose Screwdriver Socket Bit Set ," 1499",1484,,
349,Home & Kitchen,Liquid Soap Dispenser,2 in 1 Soap Liquid Dispenser and Sponge With Microfibre Cleaning Gloves," 1499",1484,,
355,Home & Kitchen,Multi Functional Pouch,"Multi Functional Pouch Cosmetic, Travel Handbag, Mp3, Phone, Book  Brown"," 1499",1484,,
356,Home & Kitchen,Multi Functional Pouch,"Multi Functional Pouch Cosmetic, Travel Handbag, Mp3, Phone, Book  Brown"," 1499",1484,,
357,Home & Kitchen,Multi Functional Pouch,"Multi Functional Pouch Cosmetic, Travel Handbag, Mp3, Phone, Book  Brown"," 1499",1484,,
358,Home & Kitchen,Multi Functional Pouch,"Multi Functional Pouch Cosmetic, Travel Handbag, Mp3, Phone, Book  Brown"," 1499",1484,,
359,Home & Kitchen,Multi Functional Pouch,"Multi Functional Pouch Cosmetic, Travel Handbag, Mp3, Phone, Book  Brown"," 1499",1484,,
360,Home & Kitchen,Multi Functional Pouch,"Multi Functional Pouch Cosmetic, Travel Handbag, Mp3, Phone, Book  Brown"," 1499",1484,,
361,Home & Kitchen,Multi Functional Pouch,"Multi Functional Pouch Cosmetic, Travel Handbag, Mp3, Phone, Book  Brown"," 1499",1484,,
362,Home & Kitchen,Multi Functional Pouch,"Multi Functional Pouch Cosmetic, Travel Handbag, Mp3, Phone, Book  Brown"," 1499",1484,,
363,Home & Kitchen,Multi Functional Pouch,"Multi Functional Pouch Cosmetic, Travel Handbag, Mp3, Phone, Book  Brown"," 1499",1484,,
372,Home & Kitchen,Insulated Lunch Bag,"Insulated Lunch Bag Sturdy Box Tote Picnic Carry Case For Men, Women, Kid"," 1499",1484,,
373,Home & Kitchen,Insulated Lunch Bag,Canvas Portable Thermal Insulated Lunch Bag with Handle (Multi-19)    ," 1499",1484,,
374,Home & Kitchen,Insulated Lunch Bag,Canvas Protable Thermal Insulated Lunch Bag for Travel (Multi-21)    ," 1499",1484,,
375,Home & Kitchen,Insulated Lunch Bag,Canvas Portable Thermal Insulated Lunch Bag with Handle(Multi-22)    ," 1499",1484,,
376,Home & Kitchen,Insulated Lunch Bag,Canvas Protable Thermal Insulated Lunch Bag with Handle (Multi-23)    ," 1499",1484,,
377,Home & Kitchen,Insulated Lunch Bag,Canvas Portable Thermal Insulated Lunch Bag with Handle (Multi-24)    ," 1499",1484,,
378,Home & Kitchen,Insulated Lunch Bag,Canvas Protable Thermal Insulated Lunch Bag with Handle (Multi-25)    ," 1499",1484,,
379,Home & Kitchen,Insulated Lunch Bag,Canvas Portable Thermal Insulated Lunch Bag Blue Circle (Multi-11)    ," 1499",1484,,
380,Home & Kitchen,Insulated Lunch Bag,Portable Thermal Insulated Lunch Bag with Handle Circle Dot    ," 1499",1484,,
381,Home & Kitchen,Portable Lunch Bag ,Shopper52 Portable Insulated Lunch Bag (Green Color Mix)-LUNCHBAG-GRMX    ," 1499",1484,,
382,Home & Kitchen,Portable Lunch Bag ,Shopper52 Portable Insulated Lunch Bag (Grey Mix)-LUNCHBAG-GYMX    ," 1499",1484,,
383,Home & Kitchen,Portable Lunch Bag ,Shopper52 Portable Insulated Lunch Bag (Peech Color Mix)-LUNCHBAG-PCMX    ," 1499",1484,,
384,Home & Kitchen,Portable Lunch Bag ,Shopper52 PortableInsulated Lunch Bag(Pink Color Mix)-LUNCHBAG-PKMX    ," 1499",1484,,
385,Home & Kitchen,Canvas Lunch Bag ,Canvas Thermal Insulated Lunch Bag Turquoise Ice    ," 1499",1484,,
386,Home & Kitchen,Canvas Protable Lunch Bag,Canvas Protable Thermal Insulated Lunch Bag with Handle," 1499",1484,,
387,Home & Kitchen,Canvas Protable Lunch Bag,Canvas Protable Thermal Insulated Lunch Bag with Handle," 1499",1484,,
388,Home & Kitchen,Insulated Lunch Bag,Shopper52 Canvas Protable Thermal Insulated Lunch Bag(Multi-10)    ," 1499",1484,,
389,Home & Kitchen,Portable Cooler Bag,Shopper52 Portable Insulated Lunch Bag(White Color Mix)-LUNCHBAG-WHMX    ," 1499",1484,,
390,Home & Kitchen,Insulated Lunch Bag,Shopper52 Canvas Protable Thermal Insulated Lunch Bag(Multi-18)    ," 1499",1484,,
391,Home & Kitchen,Multipurpose Backpack,Shopper52 Multipurpose Lightweight Waterproof Backpack Green– TRBAGPACK    ," 1499",1484,,
392,Home & Kitchen,Multipurpose Backpack,Shopper52 Multipurpose Foldable Lightweight Backpack Grey– TRBAGPACK    ," 1499",1484,,
393,Home & Kitchen,Multipurpose Backpack,Shopper52 Multipurpose Foldable Lightweight backpack Bag Blue–TRBAGPACK    ," 1499",1484,,
394,Home & Kitchen,Multipurpose Backpack,Shopper52 Multipurpose Travel Backpack Bag Sport Pink– TRBAGPACK    ," 1499",1484,,
405,Home & Kitchen," Knives Set & Scissors",Shopper52 7 Piece Stainless Steel Kitchen Knives Set & Knife Scissor     ," 1499",1484,,
406,Home & Kitchen,Electric Sewing Machine,Shopper52 Portable Electric Mini Handheld Sewing Machine ," 1499",1484,,
407,Home & Kitchen,Photo Frame Hanger Tools,Magic Insta Hang Instant wall Photo Frame Hanging Hanger Nail Tool Kit    ," 1499",1484,,
413,Home & Kitchen,"Water Dispenser Pump,Taps",Rechargeable Water Dispenser Pump & water Tap for 20L Water Bottles ," 1499",1484,,
417,Home & Kitchen,Turbo water spray gun,EZ Jet Cannon 8-in-1 turbo water spray gun   ," 1499",1484,,
421,Home & Kitchen,Electric Heated Mug,Accedre Stainless Steel Electric Heated Travel Mug - CMSS    ," 1499",1484,,
425,Home & Kitchen,Travel Shoe Storage,Shopper52 Multi-Purpose Travel  Footwear Storage Organizer(2 Layer Bag) ," 1499",1484,,
426,Home & Kitchen,Travel Shoe Storage,Shopper52 Multi-Purpose Travel  Footwear Organizer(2 Layer Bag) Brown," 1499",1484,,
427,Home & Kitchen,Travel Shoe Storage,Shopper52 Multi-Purpose Travel  Footwear Organizer(2 Layer Bag) Grey  ," 1499",1484,,
428,Home & Kitchen,Travel Shoe Storage,Shopper52 Multi-Purpose Travel  Footwear Organizer(2 Layer Bag)Navy Blue  ," 1499",1484,,
463,Home & Kitchen," Slicer, Food Processor","Shopper52 USB Electric Cutter Chopper  Slicer, Food Processor (250 ml) "," 1499",1484,,
467,Home & Kitchen,Wall Clock 3D Sticker,Shopper52 DIY Wall Clock 3D Sticker (Covering Area:30cm * 30cm)   ," 1499",1484,,
468,Home & Kitchen,Hammer Knife& Carry Pouch,12 In 1 Multiutility Hammer Knife With Carry Pouch Toolkit - H8089    ," 1499",1484,,
469,Home & Kitchen,Travel Storage Bag,Shopper52 6pcs Packing Cubes Portable Travel Storage Organiser Black ," 1499",1484,,
470,Home & Kitchen,Cubes Set with Travel Bag,Shopper52 6-Piece Packing Cubes Set with Laundry Travel Pouch (Black)    ," 1499",1484,,
471,Home & Kitchen,Cubes Set with Travel Bag,Shopper52 6pcs Packing Cubes Portable Storage Organiser Blue  ," 1499",1484,,
472,Home & Kitchen,Cubes Set with Travel Bag,Shopper52 6pcs Packing Cubes Portable Storage Organiser Brown ," 1499",1484,,
473,Home & Kitchen,Cubes Set with Travel Bag,Shopper52 6pcs Packing Cubes Portable Storage Organiser Brown   ," 1499",1484,,
474,Home & Kitchen,Cubes Set with Travel Bag,Shopper52 6pcs Packing Cubes Portable Storage Organiser Blue  ," 1499",1484,,
475,Home & Kitchen,Cubes Set with Travel Bag,Shopper52 6pcs Packing Cubes Portable Storage Organiser Green ," 1499",1484,,
476,Home & Kitchen,Cubes Set with Travel Bag,Shopper52 6pcs Packing Cubes Portable Storage Organiser Green ," 1499",1484,,
477,Home & Kitchen,Cubes Set with Travel Bag,Shopper52 6pcs Packing Cubes Portable Storage Organiser  Grey  ," 1499",1484,,
478,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Storage Organiser ,Water Resistant  "," 1499",1484,,
479,Home & Kitchen,Cubes Set with Travel Bag,Shopper52 6pcs Packing Cubes Portable Storage Organiser  Maroon   ," 1499",1484,,
480,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Organiser,Water Resistant     "," 1499",1484,,
481,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Organiser ,Water Resistant Blue   "," 1499",1484,,
482,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Organiser ,Water Resistant Blue   "," 1499",1484,,
483,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Organiser ,Water Resistant Red"," 1499",1484,,
484,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Organiser, Pink"," 1499",1484,,
485,Home & Kitchen,Cubes Set with Travel Bag,Shopper52 6-Piece Packing Cubes Set Organizer Pouch Pink," 1499",1484,,
486,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Organiser ,Water Resistant Red"," 1499",1484,,
487,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Organiser ,Water Resistant(Turquoise)"," 1499",1484,,
623,Home & Kitchen,Screwdriver Kit Magnetic,Shopper 52 in 1 Screwdriver Magnetic Toolkit Precision Set," 1499",1484,,
777,Home & Kitchen,Fruit Vegetable Strainer,Set of 2 Fruit Vegetable Basket Strainer with 7 Pc Kitchen Knife Set - ," 1499",1484,,
809,Home & Kitchen,Steel Portable shoe rack,4 later Stainless Steel Portable Folding Shoe Rack Book Cloth Shelf ," 1499",1484,,
835,Home & Kitchen,3 in 1 Chopping Board set,"Shopper52 3 in 1 Cutting Chopping Board, Washing Bowl, Drain Basket "," 1499",1484,,
836,Footwear,Casual Mens Canvas Shoes,Desi motifs mens canvas shoes (pack of 3) size-6," 1497",1482,,
837,Footwear,Casual Mens Canvas Shoes,Desi motifs mens canvas shoes (pack of 3) size-7," 1497",1482,,
838,Apparel,Boys T-shirt Set,Pack of 5 Boys Tshirts Size 2-3  yrs," 1495",1480,,
839,Apparel,Boys T-shirt Set,Pack of 5 Boys Tshirts Size 3-4  yrs," 1495",1480,,
840,Apparel,Boys T-shirt Set,Pack of 5 Boys Tshirts Size 5-6  yrs," 1495",1480,,
841,Apparel,Trend-Setting T-Shirts,Gary Cooper Pack of (3+1) Trend-Setting T-Shirts Size-S," 1400",1386,,
842,Footwear,Blue Sports Shoes,Athleisure sports shoe - Blue   Size- 7," 1399",1385,,
843,Footwear,Blue Sports Shoes,Athleisure sports shoe - Blue   Size- 9," 1399",1385,,
844,Footwear,Grey Sports Shoes,Athleisure sports shoe - Grey  Size- 10," 1399",1385,,
845,Footwear,White Sports Shoes,Athleisure sports shoe  - White  Size- 9," 1399",1385,,
846,Footwear,White Sports Shoes,Athleisure sports shoe - White  Size- 10," 1399",1385,,
847,Home Furnishing,Queen Size Bedsheet Set,"Valito 120 GSM Queen Size Double Bedsheet Set- Floral Print, Brown"," 1399",1385,,
848,Home Furnishing,Microfibre Bedsheet,Valito Microfibre 120 TC Bedsheet (Double_Pink)," 1399",1385,,
849,Home Furnishing,Microfibre Bedsheet,Valito Microfibre 120 TC Bedsheet (Double_Brown)," 1399",1385,,
850,Home Furnishing,Microfibre Bedsheet,Microfiber Feather Touch (120 GSM) Queen Size Bed Sheet + 2 Pillow Covers," 1399",1385,,
851,Home Furnishing,Bedsheet Set,Aurome micro fibre double bedsheet + 2 pillow covers-orange and white print," 1299",1286,,
852,Home Furnishing,Queen Size Bedsheet Set,Microfiber (90 GSM) Queen Size Bedsheet + 2 Pillow Covers-Geomatric Maroon," 1299",1286,,
303,Electronics & Appliances,Hot Melt Plastic Glue Gun," Hot Melt Plastic Glue Gun with 2 Glue Sticks for Decorating Purpose "," 1299",1286,,
304,Electronics & Appliances,DIY Hot Melt Glue Gun,Hot Melt Glue Gun for DIY Craft and Decoration 40w with 2 Glue Stick ," 1299",1286,,
305,Electronics & Appliances,DIY Hot Melt Glue Gun,Hot Melt Glue Gun for DIY Craft and Decoration 40w with 4 Glue Stick Free," 1299",1286,,
307,Electronics & Appliances,DIY Hot Melt Glue Gun,Hot Melt Glue Gun for DIY Craft and Decoration 40w with 6 Glue Stick Free," 1299",1286,,
311,Electronics & Appliances,DIY Hot Melt Glue Gun,Hot Melt Glue Gun for DIY Craft and Decoration 40w with 8 Glue Stick Free," 1299",1286,,
313,Electronics & Appliances,DIY Hot Melt Glue Gun,Hot Melt Glue Gun for DIY Craft and Decoration 40w with 10 Glue Stick Free," 1299",1286,,
333,Electronics & Appliances,Polyester Travel Bag ,Storage Bag Travel Organiser Polyester Pouch Bra Organiser Brown," 1299",1286,,
456,Home & Kitchen,2pc set Washing Strainer,2 pcs Foldable Silicone Washing Strainer Drainer with Handle Kitchen Tool," 1200",1188,,
457,Home Furnishing,Abstract Print Bedsheet,About home Beautiful abstract print double bedsheet with 2 pillow covers," 999",989,,
458,Home Furnishing,Blue Cushion Covers,"Aurome Set of 5 shades of blue Cushion Cover - (Multicolour, 16 x 16 inch)"," 999",989,,
459,Home Furnishing,Cushions Covers,"Aurome Set of 5 summer shade Cushion Cover - (Multicolour, 16 x 16 inch )"," 999",989,,
460,Home Furnishing,Multicolor Cushion Covers,"Aurome Set of 5 blue and white Cushion Cover - (Multicolour, 16 x 16 inch)"," 999",989,,
461,Home Furnishing,Geometric Cushion Cover,"Aurome Set of 5 geometric Cushion Cover - (Multicolour, 16 x16 inch)"," 999",989,,
462,Home Furnishing,Multicolor Cushion Covers,"Aurome Set of 5 world of ocean Cushion Cover - (Multicolour, 16 x 16 inch)"," 999",989,,
463,Home Furnishing,Multicolor Cushion Covers,"Aurome Set of 5 paisley print Cushion Cover - (Multicolour, 16 x 16 inch)"," 999",989,,
464,Home Furnishing,Multicolor Cushion Covers,"Aurome Set of 5 aquatic Cushion Cover - (Multicolour, 16 x 16 inch)"," 999",989,,
465,Home Furnishing,Multicolor Cushion Covers,Aurome Set of 5 colorful pencil print Cushion Cover - (16 x 16 inch)," 999",989,,
466,Home Furnishing,Multicolor Cushion Covers,"Aurome Set of 5 Love life Cushion Cover - (Multicolour, 16 x 16 inch)"," 999",989,,
302,Electronics & Appliances,Cotton Ankle Length Socks,Multicolour Men's Women's Cotton Ankle Length Formal Socks ," 999",989,,
308,Electronics & Appliances,18 Pieces Screwdriver Set,Multipurpose 18 Pieces Screwdriver Bit Set with Solid Plastic Slotted Case," 999",989,,
309,Electronics & Appliances,31 Pieces Screwdriver Set,Multipurpose 31 Pieces Jackly Screwdriver Set & Tool Kit Set Combination," 999",989,,
315,Electronics & Appliances,Pocket Knife Tool,14 In 1 Stainless Steel Multi Purpose Swiss Style Pocket Knife Tool   ," 999",989,,
316,Electronics & Appliances,32 Pieces Screwdriver Set,Multipurpose Jackly Screwdriver Socket and Bit Tool Kit Set -32 Pieces  ," 999",989,,
319,Electronics & Appliances,21 Pieces Screwdriver Set,Multipurpose Screwdriver Set and Jackly Wrench Magnetic Tool Kit 21 Pieces ," 999",989,,
321,Electronics & Appliances,Toothpaste Dispenser,Automatic Toothpaste Dispenser with Tooth Brush Holder," 999",989,,
324,Electronics & Appliances,13 Pieces Drill Bit Set,"Drill Bit Set, All Size for Electric Manual Drilling Machine, 13 Pieces"," 999",989,,
325,Electronics & Appliances,6 Pcs Silicone Bowls,Set of 6 Pcs Silicone Stretchable Lids for Bowls Dishes ," 999",989,,
326,Electronics & Appliances,24 Pcs Screwdriver Kit,"24 Pcs Screwdriver Socket ToolKit For Home, Office, Car, Bike"," 999",989,,
327,Electronics & Appliances,9 Pcs Drill Bit Set,"9 Size Bits for Electric Manual Drilling Machine for Wall, Iron, and Wood"," 999",989,,
328,Electronics & Appliances,Trip Grip Carry Bags,Trip Grip Handle Carry Multiple Bags Without Hand Strain Locking Holder," 999",989,,
